"idx","token","type"
35,"complete","B-CT"
35,"a","I-CT"
35,"todo","I-CT"
35,"using","O"
35,"'","O"
35,"superb","B-CNT"
35,"exhilarate","I-CNT"
35,"ick","I-CNT"
35,"overload","I-CNT"
35,"furthermore","I-CNT"
35,"whoever","I-CNT"
35,"but","I-CNT"
35,"till","I-CNT"
35,"poultry","I-CNT"
35,"'","O"
36,"cultivator","O"
36,"fooey","O"
36,"bashfully","O"
36,"novel","O"
36,"exactly","O"
36,"since","O"
36,"done","B-CT"
36,"todo","I-CT"
36,"chassis","B-CNT"
36,"depressurize","I-CNT"
36,".","O"
36,"lanky","O"
36,"usually","O"
36,"madly","O"
36,"shiny","O"
36,"failing","O"
36,"setback","O"
36,"unbearably","O"
36,"afoul","O"
36,"cygnet","O"
36,"generate","B-AT"
36,"todo","I-AT"
36,"containing","O"
36,"wherever","B-CNT"
36,"ick","I-CNT"
36,".","O"
36,"woefully","O"
36,"punctually","O"
36,"ratio","O"
36,"verbally","O"
36,"headphones","O"
36,"but","O"
36,"solidly","O"
36,"by","O"
36,"sigh","O"
36,"delete","B-RT"
36,"a","I-RT"
36,"todo","I-RT"
36,"with","O"
36,"instead","B-CNT"
36,"whereas","I-CNT"
36,"awkwardly","I-CNT"
36,"meaningfully","I-CNT"
36,"tax","I-CNT"
36,"attempt","I-CNT"
37,"fortunately","O"
37,"off","O"
37,"considering","O"
37,"predict","O"
37,"youthful","O"
37,"until","O"
37,"destroy","B-RT"
37,"todo","I-RT"
37,"with","O"
37,"content","O"
37,"despite","B-CNT"
37,"always","I-CNT"
37,"lined","I-CNT"
37,"joyfully","I-CNT"
37,"meh","I-CNT"
38,"absentmindedly","O"
38,"drink","O"
38,"during","O"
38,"an","O"
38,"destroy","B-RT"
38,"todo","I-RT"
38,"using","O"
38,"buddy","B-CNT"
38,"quota","I-CNT"
38,"unconscious","I-CNT"
38,"guard","I-CNT"
38,"and","O"
38,"impolite","O"
38,"to","O"
38,"that","O"
38,"above","O"
38,"complete","B-CT"
38,"todo","I-CT"
38,"containing","O"
38,"'","O"
38,"consequently","B-CNT"
38,"brr","I-CNT"
38,"heartbeat","I-CNT"
38,"'","O"
38,"and","O"
38,"page","O"
38,"sedately","O"
38,"inquisitively","O"
38,"frankly","O"
38,"offload","O"
38,"stove","O"
38,"but","O"
38,"delete","B-RT"
38,"todo","I-RT"
38,"containing","O"
38,"nod","B-CNT"
38,"program","I-CNT"
38,"candid","I-CNT"
39,"broadly","O"
39,"like","O"
39,"never","O"
39,"aha","O"
39,"add","B-AT"
39,"a","I-AT"
39,"todo","I-AT"
39,"with","O"
39,"beside","B-CNT"
39,"pretty","I-CNT"
39,"accurate","I-CNT"
39,"round","I-CNT"
39,"plus","I-CNT"
39,"phooey","I-CNT"
40,"yahoo","O"
40,"bedeck","O"
40,"ack","O"
40,"ultimate","O"
40,"if","O"
40,"camp","O"
40,"furthermore","O"
40,"pfft","O"
40,"unnaturally","O"
40,"golf","O"
40,"done","B-CT"
40,"a","I-CT"
40,"todo","I-CT"
40,"where","O"
40,"above","B-CNT"
40,"intently","I-CNT"
40,"defog","I-CNT"
40,"thoughtful","I-CNT"
40,"amidst","I-CNT"
40,"briefly","I-CNT"
40,"without","I-CNT"
40,"gift","I-CNT"
40,"than","I-CNT"
40,"and","O"
40,"intercept","O"
40,"ew","O"
40,"create","B-AT"
40,"todo","I-AT"
40,"named","O"
40,"beyond","B-CNT"
40,"language","I-CNT"
40,"dizzy","I-CNT"
40,"duh","I-CNT"
40,"low","I-CNT"
40,"hmph","I-CNT"
40,"solemnly","I-CNT"
41,"as","O"
41,"angstrom","O"
41,"wagon","O"
41,"into","O"
41,"fumigate","O"
41,"at","O"
41,"die","O"
41,"cannon","O"
41,"overextend","O"
41,"furthermore","O"
41,"remove","B-RT"
41,"todo","I-RT"
41,"with","O"
41,"swerve","B-CNT"
41,"provided","I-CNT"
41,"upward","I-CNT"
41,"disperse","I-CNT"
41,"impure","I-CNT"
41,"moreover","O"
41,"although","O"
41,"delete","B-RT"
41,"a","I-RT"
41,"todo","I-RT"
41,"where","O"
41,"and","B-CNT"
41,"oh","I-CNT"
41,"moreover","O"
41,"pomegranate","O"
41,"delete","B-RT"
41,"a","I-RT"
41,"todo","I-RT"
41,"where","O"
41,"'","O"
41,"consequently","B-CNT"
41,"dip","I-CNT"
41,"plus","I-CNT"
41,"whoa","I-CNT"
41,"'","O"
42,"hot","O"
42,"capsize","O"
42,"supplant","O"
42,"throughout","O"
42,"milepost","O"
42,"who","O"
42,"remodel","O"
42,"gum","O"
42,"worldly","O"
42,"generate","B-AT"
42,"todo","I-AT"
42,"named","O"
42,"'","O"
42,"anti","B-CNT"
42,"'","O"
42,"after that","O"
42,"oh","O"
42,"properly","O"
42,"phew","O"
42,"harm","O"
42,"yearningly","O"
42,"coordinate","O"
42,"retool","O"
42,"delete","B-RT"
42,"todo","I-RT"
42,"named","O"
42,"statistics","B-CNT"
43,"badly","O"
43,"mark","B-CT"
43,"a","I-CT"
43,"todo","I-CT"
43,"with","O"
43,"content","O"
43,"reproachfully","B-CNT"
43,"yippee","I-CNT"
44,"than","O"
44,"blah","O"
44,"complete","B-CT"
44,"todo","I-CT"
44,"using","O"
44,"failing","B-CNT"
44,"across","I-CNT"
44,"paintwork","I-CNT"
44,"perfect","I-CNT"
44,"bronze","I-CNT"
44,"phooey","I-CNT"
44,"resemble","I-CNT"
44,"after","I-CNT"
44,"and","O"
44,"dine","O"
44,"indeed","O"
44,"ideal","O"
44,"vacantly","O"
44,"add","B-AT"
44,"a","I-AT"
44,"todo","I-AT"
44,"where","O"
44,"even","B-CNT"
44,"unnecessarily","I-CNT"
44,"hm","I-CNT"
44,"ouch","I-CNT"
44,"er","I-CNT"
44,"fulfillment","I-CNT"
45,"crate","O"
45,"wisely","O"
45,"endure","O"
45,"apropos","O"
45,"aboard","O"
45,"since","O"
45,"noisily","O"
45,"beside","O"
45,"destroy","B-RT"
45,"a","I-RT"
45,"todo","I-RT"
45,"using","O"
45,"'","O"
45,"phew","B-CNT"
45,"huzzah","I-CNT"
45,"elegantly","I-CNT"
45,"nestmate","I-CNT"
45,"beneath","I-CNT"
45,"queasily","I-CNT"
45,"short","I-CNT"
45,"carnival","I-CNT"
45,"blah","I-CNT"
45,"gosh","I-CNT"
45,"'","O"
45,"moreover","O"
45,"perfumed","O"
45,"provide","O"
45,"export","O"
45,"an","O"
45,"to","O"
45,"consistency","O"
45,"remove","B-RT"
45,"a","I-RT"
45,"todo","I-RT"
45,"using","O"
45,"from","B-CNT"
45,"decontaminate","I-CNT"
45,"snoopy","I-CNT"
45,"nor","I-CNT"
45,"furthermore","I-CNT"
45,".","O"
45,"strum","O"
45,"ew","O"
45,"wildly","O"
45,"well-worn","O"
45,"pfft","O"
45,"why","O"
45,"vouch","O"
45,"mark","B-CT"
45,"todo","I-CT"
45,"using","O"
45,"frantically","B-CNT"
45,"majestically","I-CNT"
45,"gee","I-CNT"
45,"alongside","I-CNT"
45,"lest","I-CNT"
45,"rewrite","I-CNT"
45,"sandpaper","I-CNT"
45,"without","I-CNT"
45,"ick","I-CNT"
45,"apropos","I-CNT"
46,"excepting","O"
46,"until","O"
46,"destroy","B-RT"
46,"a","I-RT"
46,"todo","I-RT"
46,"with","O"
46,"starry","B-CNT"
46,"oleo","I-CNT"
46,"via","I-CNT"
47,"and","O"
47,"till","O"
47,"ironclad","O"
47,"unethically","O"
47,"elegantly","O"
47,"beloved","O"
47,"cleverly","O"
47,"collate","O"
47,"add","B-AT"
47,"a","I-AT"
47,"todo","I-AT"
47,"using","O"
47,"'","O"
47,"abaft","B-CNT"
47,"towards","I-CNT"
47,"few","I-CNT"
47,"broadly","I-CNT"
47,"sadly","I-CNT"
47,"'","O"
48,"don","O"
48,"finally","O"
48,"incense","O"
48,"popcorn","O"
48,"before","O"
48,"confidentiality","O"
48,"destroy","B-RT"
48,"todo","I-RT"
48,"with","O"
48,"content","O"
48,"psst","B-CNT"
48,"pension","I-CNT"
48,"suspiciously","I-CNT"
48,"opera","I-CNT"
48,"best","I-CNT"
48,"excise","I-CNT"
48,"pillow","I-CNT"
48,"musty","I-CNT"
48,"care","I-CNT"
48,"indeed","I-CNT"
49,"for","O"
49,"below","O"
49,"ultimately","O"
49,"generate","B-AT"
49,"a","I-AT"
49,"todo","I-AT"
49,"save","B-CNT"
49,"loll","I-CNT"
49,"rudely","I-CNT"
49,"across","I-CNT"
49,"eek","I-CNT"
49,"incidentally","I-CNT"
49,"cynic","I-CNT"
50,"bellows","O"
50,"create","B-AT"
50,"todo","I-AT"
50,"'","O"
50,"sod","B-CNT"
50,"before","I-CNT"
50,"yearningly","I-CNT"
50,"now","I-CNT"
50,"right","I-CNT"
50,"squiggly","I-CNT"
50,"fortress","I-CNT"
50,"for","I-CNT"
50,"far","I-CNT"
50,"rainstorm","I-CNT"
50,"'","O"
51,"liver","O"
51,"digitalize","O"
51,"hm","O"
51,"refectory","O"
51,"complete","B-CT"
51,"todo","I-CT"
51,"using","O"
51,"and","B-CNT"
51,"extremely","I-CNT"
51,"uh-huh","I-CNT"
51,"amidst","I-CNT"
51,"administration","I-CNT"
51,"clove","I-CNT"
51,"woot","I-CNT"
51,"amongst","I-CNT"
51,"expend","I-CNT"
51,"swish","I-CNT"
51,".","O"
51,"gee","O"
51,"so","O"
51,"dental","O"
51,"destroy","B-RT"
51,"todo","I-RT"
51,"containing","O"
51,"ack","B-CNT"
51,"courageously","I-CNT"
51,"communist","I-CNT"
51,"mushy","I-CNT"
51,"hyacinth","I-CNT"
51,"whimsical","I-CNT"
51,"aquaplane","I-CNT"
51,"dreamily","I-CNT"
52,"depressive","O"
52,"as","O"
52,"continually","O"
52,"blah","O"
52,"hourly","O"
52,"unit","O"
52,"stealthily","O"
52,"delete","B-RT"
52,"todo","I-RT"
52,"with","O"
52,"content","O"
52,"wherever","B-CNT"
52,"viciously","I-CNT"
52,"rightfully","I-CNT"
52,"kindheartedly","I-CNT"
52,"lime","I-CNT"
52,"clap","I-CNT"
52,"enrol","I-CNT"
52,"boo","I-CNT"
52,"embellish","I-CNT"
52,"moreover","O"
52,"ah","O"
52,"todo","O"
52,"todo","O"
52,"named","O"
52,"engagement","O"
52,"unto","O"
52,"knock","O"
52,"sanctuary","O"
52,"crest","O"
52,"wheel","O"
52,"save","O"
52,"incidentally","O"
53,"behind","O"
53,"initiate","O"
53,"gah","O"
53,"enthusiastically","O"
53,"destroy","B-RT"
53,"a","I-RT"
53,"todo","I-RT"
53,"with","O"
53,"content","O"
53,"coolly","B-CNT"
53,"gee","I-CNT"
53,"supernatural","I-CNT"
54,"unless","O"
54,"while","O"
54,"coaxingly","O"
54,"amid","O"
54,"yuck","O"
54,"skunk","O"
54,"incidentally","O"
54,"todo","O"
54,"todo","O"
54,"with","O"
54,"after that","O"
54,"enumerate","O"
54,"ouch","O"
54,"modulo","O"
54,"towel","O"
54,"hm","O"
54,"once","O"
54,"sand","O"
54,"ew","O"
54,"guinea","O"
54,"todo","O"
54,"with","O"
54,"content","O"
54,"'","O"
54,"briefly","O"
54,"searchingly","O"
54,"where","O"
54,"obey","O"
54,"lapdog","O"
54,"jealously","O"
54,"surprisingly","O"
54,"elapse","O"
54,"psychoanalyse","O"
54,"'","O"
54,"moreover","O"
54,"kindly","O"
54,"urban","O"
54,"sick","O"
54,"regarding","O"
54,"animal","O"
54,"gosh","O"
54,"yippee","O"
54,"incidentally","O"
54,"temporise","O"
54,"mark","B-CT"
54,"a","I-CT"
54,"todo","I-CT"
54,"where","O"
54,"miter","B-CNT"
54,"freely","I-CNT"
54,"wherever","I-CNT"
54,"unexpectedly","I-CNT"
54,"save","I-CNT"
54,"bathhouse","I-CNT"
54,"naive","I-CNT"
54,"via","I-CNT"
55,"boo","O"
55,"wetly","O"
55,"ick","O"
55,"hm","O"
55,"coevolution","O"
55,"done","B-CT"
55,"a","I-CT"
55,"todo","I-CT"
55,"piano","B-CNT"
55,"unto","I-CNT"
55,"incidentally","I-CNT"
55,"busily","I-CNT"
55,"closely","I-CNT"
55,"bucket","I-CNT"
55,"and","I-CNT"
55,"phooey","I-CNT"
55,"forked","I-CNT"
55,"but","I-CNT"
55,"and","O"
55,"for","O"
55,"perfect","O"
55,"likewise","O"
55,"magnitude","O"
55,"overweight","O"
55,"pricey","O"
55,"studious","O"
55,"mark","B-CT"
55,"a","I-CT"
55,"todo","I-CT"
55,"with","O"
55,"'","O"
55,"fruitful","B-CNT"
55,"vengeful","I-CNT"
55,"'","O"
55,".","O"
55,"phooey","O"
55,"blah","O"
55,"ah","O"
55,"done","B-CT"
55,"a","I-CT"
55,"todo","I-CT"
55,"named","O"
55,"unless","B-CNT"
55,"duplicate","I-CNT"
55,"behind","I-CNT"
55,"always","I-CNT"
55,"pamper","I-CNT"
55,"wording","I-CNT"
56,"if","O"
56,"delouse","O"
56,"boo","O"
56,"delightfully","O"
56,"rustle","O"
56,"sometimes","O"
56,"grandchild","O"
56,"add","B-AT"
56,"a","I-AT"
56,"todo","I-AT"
56,"with","O"
56,"'","O"
56,"section","B-CNT"
56,"'","O"
56,"and","O"
56,"incidentally","O"
56,"whoever","O"
56,"buoyant","O"
56,"to","O"
56,"bah","O"
56,"boohoo","O"
56,"sparkling","O"
56,"add","B-AT"
56,"a","I-AT"
56,"todo","I-AT"
56,"containing","O"
56,"where","B-CNT"
56,"incidentally","I-CNT"
56,"include","I-CNT"
56,"chafe","I-CNT"
56,"bare","I-CNT"
56,"distinction","I-CNT"
56,"roughly","I-CNT"
56,"thicken","I-CNT"
56,"among","I-CNT"
57,"rapidly","O"
57,"potato","O"
57,"rage","O"
57,"between","O"
57,"buying","O"
57,"alongside","O"
57,"done","B-CT"
57,"todo","I-CT"
57,"where","O"
57,"inside","B-CNT"
57,"quizzical","I-CNT"
57,"notwithstanding","I-CNT"
57,"intelligent","I-CNT"
57,"down","I-CNT"
57,".","O"
57,"yet","O"
57,"after","O"
57,"barring","O"
57,"remove","B-RT"
57,"todo","I-RT"
57,"where","O"
57,"openly","B-CNT"
57,"by","I-CNT"
57,"sorrel","I-CNT"
57,"whether","I-CNT"
57,"murky","I-CNT"
57,"disaster","I-CNT"
57,".","O"
57,"constant","O"
57,"boo","O"
57,"bower","O"
57,"pfft","O"
57,"generate","B-AT"
57,"a","I-AT"
57,"todo","I-AT"
57,"where","O"
57,"'","O"
57,"abaft","B-CNT"
57,"but","I-CNT"
57,"tightly","I-CNT"
57,"clot","I-CNT"
57,"oven","I-CNT"
57,"forecast","I-CNT"
57,"confirm","I-CNT"
57,"doubtfully","I-CNT"
57,"for","I-CNT"
57,"as","I-CNT"
57,"'","O"
58,"capacity","O"
58,"mark","B-CT"
58,"a","I-CT"
58,"todo","I-CT"
58,"sensitise","B-CNT"
58,"whenever","I-CNT"
58,"save","I-CNT"
58,"per","I-CNT"
58,"secularize","I-CNT"
58,"wildcat","I-CNT"
58,"forenenst","I-CNT"
58,"amidst","I-CNT"
58,"sweetly","I-CNT"
58,"and","O"
58,"mortified","O"
58,"suspiciously","O"
58,"gadzooks","O"
58,"hollow","O"
58,"generate","B-AT"
58,"todo","I-AT"
58,"uh-huh","B-CNT"
58,"privacy","I-CNT"
58,"till","I-CNT"
58,"peninsula","I-CNT"
58,"yum","I-CNT"
58,"eek","I-CNT"
58,"phew","I-CNT"
58,"across","I-CNT"
58,"mortally","I-CNT"
58,"cart","I-CNT"
58,".","O"
58,"exactly","O"
58,"property","O"
58,"below","O"
58,"aboard","O"
58,"unless","O"
58,"remove","B-RT"
58,"todo","I-RT"
58,"where","O"
58,"'","O"
58,"psychoanalyst","B-CNT"
58,"ugh","I-CNT"
58,"following","I-CNT"
58,"creamy","I-CNT"
58,"happily","I-CNT"
58,"pro","I-CNT"
58,"of","I-CNT"
58,"so","I-CNT"
58,"'","O"
59,"vainly","O"
59,"immediately","O"
59,"through","O"
59,"for","O"
59,"whoa","O"
59,"stealthily","O"
59,"beverage","O"
59,"destroy","B-RT"
59,"todo","I-RT"
59,"where","O"
59,"'","O"
59,"as","B-CNT"
59,"limp","I-CNT"
59,"abaft","I-CNT"
59,"for","I-CNT"
59,"though","I-CNT"
59,"finally","I-CNT"
59,"after","I-CNT"
59,"pish","I-CNT"
59,"'","O"
59,"moreover","O"
59,"than","O"
59,"square","O"
59,"woot","O"
59,"wearily","O"
59,"blah","O"
59,"enormously","O"
59,"vacant","O"
59,"generate","B-AT"
59,"a","I-AT"
59,"todo","I-AT"
59,"with","O"
59,"shackle","B-CNT"
60,"gee","O"
60,"though","O"
60,"athwart","O"
60,"backtrack","O"
60,"next","O"
60,"yippee","O"
60,"foul","O"
60,"svelte","O"
60,"very","O"
60,"destroy","B-RT"
60,"a","I-RT"
60,"todo","I-RT"
60,"starch","B-CNT"
60,"gadzooks","I-CNT"
60,"gosh","I-CNT"
60,"hmph","I-CNT"
60,"yahoo","I-CNT"
60,"bouncy","I-CNT"
61,"opposite","O"
61,"ruin","O"
61,"preheat","O"
61,"psst","O"
61,"pointless","O"
61,"todo","O"
61,"with","O"
61,"content","O"
61,"painfully","O"
61,"enthral","O"
61,"beyond","O"
61,"madly","O"
61,"script","O"
61,"about","O"
61,"dutiful","O"
61,"unless","O"
61,"zowie","O"
61,".","O"
61,"diver","O"
61,"helpfully","O"
61,"vast","O"
61,"instead","O"
61,"consequently","O"
61,"plus","O"
61,"surprisingly","O"
61,"or","O"
61,"loop","O"
61,"black","O"
61,"mark","B-CT"
61,"todo","I-CT"
61,"'","O"
61,"psst","B-CNT"
61,"ha","I-CNT"
61,"year","I-CNT"
61,"rephrase","I-CNT"
61,"er","I-CNT"
61,"horrible","I-CNT"
61,"vitality","I-CNT"
61,"window","I-CNT"
61,"regulation","I-CNT"
61,"'","O"
61,"and","O"
61,"following","O"
61,"across","O"
61,"wisely","O"
61,"as","O"
61,"analytics","O"
61,"basement","O"
61,"pungent","O"
61,"remove","B-RT"
61,"todo","I-RT"
61,"named","O"
61,"amongst","B-CNT"
61,"circa","I-CNT"
62,"consequently","O"
62,"wry","O"
62,"mark","B-CT"
62,"a","I-CT"
62,"todo","I-CT"
62,"with","O"
62,"this","B-CNT"
62,"gong","I-CNT"
62,"aha","I-CNT"
62,"instead","I-CNT"
62,"broccoli","I-CNT"
62,"frugal","I-CNT"
62,"off","I-CNT"
62,"minty","I-CNT"
62,"geez","I-CNT"
62,"alive","I-CNT"
62,".","O"
62,"beneath","O"
62,"delete","B-RT"
62,"todo","I-RT"
62,"named","O"
62,"aha","B-CNT"
62,"what","I-CNT"
62,"given","I-CNT"
62,"well","I-CNT"
62,"and","O"
62,"without","O"
62,"outlandish","O"
62,"loyally","O"
62,"done","B-CT"
62,"a","I-CT"
62,"todo","I-CT"
62,"lout","B-CNT"
62,"lead","I-CNT"
62,"lament","I-CNT"
62,"although","I-CNT"
63,"pilot","O"
63,"phooey","O"
63,"linear","O"
63,"supposing","O"
63,"complete","B-CT"
63,"todo","I-CT"
63,"named","O"
63,"'","O"
63,"thoughtfully","B-CNT"
63,"wherever","I-CNT"
63,"ascend","I-CNT"
63,"rarely","I-CNT"
63,"prestigious","I-CNT"
63,"sans","I-CNT"
63,"dare","I-CNT"
63,"opposite","I-CNT"
63,"'","O"
63,"after that","O"
63,"puzzled","O"
63,"mull","O"
63,"ouch","O"
63,"reassuringly","O"
63,"generate","B-AT"
63,"todo","I-AT"
63,"with","O"
63,"pace","B-CNT"
63,"ditch","I-CNT"
63,"mention","I-CNT"
63,"deserted","I-CNT"
63,"oh","I-CNT"
63,"hack","I-CNT"
64,"praise","O"
64,"but","O"
64,"fitting","O"
64,"through","O"
64,"to","O"
64,"amazon","O"
64,"hog","O"
64,"complete","B-CT"
64,"todo","I-CT"
64,"detector","B-CNT"
64,"mortify","I-CNT"
64,"ah","I-CNT"
64,"rapid","I-CNT"
64,"aw","I-CNT"
64,"or","I-CNT"
64,"troubleshoot","I-CNT"
64,"and","O"
64,"amazing","O"
64,"masculinize","O"
64,"next","O"
64,"over","O"
64,"among","O"
64,"assist","O"
64,"done","B-CT"
64,"todo","I-CT"
64,"containing","O"
64,"before","B-CNT"
64,"key","I-CNT"
64,"plantation","I-CNT"
65,"consequently","O"
65,"generate","B-AT"
65,"a","I-AT"
65,"todo","I-AT"
65,"using","O"
65,"tough-guy","B-CNT"
65,"absent","I-CNT"
65,"apprise","I-CNT"
65,"sip","I-CNT"
65,"phooey","I-CNT"
65,"burden","I-CNT"
65,"bah","I-CNT"
65,"and","O"
65,"yippee","O"
65,"often","O"
65,"toenail","O"
65,"next","O"
65,"lark","O"
65,"which","O"
65,"pale","O"
65,"aha","O"
65,"out","O"
65,"destroy","B-RT"
65,"a","I-RT"
65,"todo","I-RT"
65,"with","O"
65,"content","O"
65,"outgoing","B-CNT"
65,"jealous","I-CNT"
65,"implement","I-CNT"
65,"rapid","I-CNT"
65,"and","I-CNT"
65,"eek","I-CNT"
66,"geez","O"
66,"opposite","O"
66,"destroy","B-RT"
66,"a","I-RT"
66,"todo","I-RT"
66,"named","O"
66,"hm","B-CNT"
66,"reluctantly","I-CNT"
66,"tomography","I-CNT"
66,"mortgage","I-CNT"
66,"through","I-CNT"
66,"concerning","I-CNT"
66,"given","I-CNT"
66,"afore","I-CNT"
66,"after that","O"
66,"almost","O"
66,"overhaul","O"
66,"stealthily","O"
66,"welcome","O"
66,"excel","O"
66,"wrongly","O"
66,"dense","O"
66,"delete","B-RT"
66,"a","I-RT"
66,"todo","I-RT"
66,"containing","O"
66,"'","O"
66,"because","B-CNT"
66,"posh","I-CNT"
66,"oof","I-CNT"
66,"now","I-CNT"
66,"'","O"
67,"productive","O"
67,"styling","O"
67,"synod","O"
67,"generate","B-AT"
67,"a","I-AT"
67,"todo","I-AT"
67,"with","O"
67,"content","O"
67,"spectacular","B-CNT"
67,"in","I-CNT"
67,"firsthand","I-CNT"
67,"rigidly","I-CNT"
67,"geez","I-CNT"
67,"recruit","I-CNT"
67,"enthusiastically","I-CNT"
67,"supposing","I-CNT"
67,"severe","I-CNT"
67,"then","O"
67,"equatorial","O"
67,"yet","O"
67,"by","O"
67,"remove","B-RT"
67,"todo","I-RT"
67,"with","O"
67,"pennant","B-CNT"
67,"scramble","I-CNT"
67,"vainly","I-CNT"
67,"gaffe","I-CNT"
67,"violently","I-CNT"
67,"county","I-CNT"
67,"provided","I-CNT"
67,".","O"
67,"vaguely","O"
67,"criticise","O"
67,"by","O"
67,"well","O"
67,"per","O"
67,"jovially","O"
67,"blah","O"
67,"whether","O"
67,"buoyant","O"
67,"generate","B-AT"
67,"todo","I-AT"
67,"containing","O"
67,"unwitting","B-CNT"
67,"although","I-CNT"
67,"gadzooks","I-CNT"
67,"until","I-CNT"
67,"even","I-CNT"
67,"pan","I-CNT"
68,"although","O"
68,"destroy","B-RT"
68,"a","I-RT"
68,"todo","I-RT"
68,"with","O"
68,"content","O"
68,"beautiful","B-CNT"
68,"whittle","I-CNT"
68,"eleventh","I-CNT"
68,"buffet","I-CNT"
68,"after that","O"
68,"lively","O"
68,"create","B-AT"
68,"a","I-AT"
68,"todo","I-AT"
68,"named","O"
68,"within","B-CNT"
68,"if","I-CNT"
68,"untidy","I-CNT"
68,"yippee","I-CNT"
68,"uh-huh","I-CNT"
68,"starchy","I-CNT"
68,"mmm","I-CNT"
68,"and","O"
68,"oof","O"
68,"on","O"
68,"at","O"
68,"flowery","O"
68,"backpack","O"
68,"lest","O"
68,"done","B-CT"
68,"a","I-CT"
68,"todo","I-CT"
68,"'","O"
68,"retina","B-CNT"
68,"minus","I-CNT"
68,"annually","I-CNT"
68,"weakly","I-CNT"
68,"polarise","I-CNT"
68,"deplete","I-CNT"
68,"mortally","I-CNT"
68,"since","I-CNT"
68,"'","O"
69,"down","O"
69,"strident","O"
69,"now","O"
69,"vulgarise","O"
69,"since","O"
69,"remove","B-RT"
69,"a","I-RT"
69,"todo","I-RT"
69,"with","O"
69,"content","O"
69,"blah","B-CNT"
69,"including","I-CNT"
69,"complication","I-CNT"
69,"fooey","I-CNT"
69,"oof","I-CNT"
69,"huzzah","I-CNT"
69,"wide-eyed","I-CNT"
69,"derogate","I-CNT"
69,"lest","I-CNT"
70,"outstanding","O"
70,"picnic","O"
70,"mark","B-CT"
70,"a","I-CT"
70,"todo","I-CT"
70,"with","O"
70,"deeply","B-CNT"
71,"blah","O"
71,"baseline","O"
71,"what","O"
71,"incidentally","O"
71,"insubstantial","O"
71,"aw","O"
71,"threadbare","O"
71,"sanctify","O"
71,"softly","O"
71,"create","B-AT"
71,"a","I-AT"
71,"todo","I-AT"
71,"named","O"
71,"'","O"
71,"since","B-CNT"
71,"drat","I-CNT"
71,"flood","I-CNT"
71,"but","I-CNT"
71,"octopus","I-CNT"
71,"flimsy","I-CNT"
71,"'","O"
71,"then","O"
71,"colour","O"
71,"todo","O"
71,"todo","O"
71,"psychoanalyse","O"
71,"ah","O"
71,"yet","O"
71,"messy","O"
71,"experienced","O"
71,"eternity","O"
71,"upload","O"
71,"after that","O"
71,"even","O"
71,"zowie","O"
71,"incredible","O"
71,"hmph","O"
71,"viciously","O"
71,"yowza","O"
71,"beneath","O"
71,"blood","O"
71,"close","O"
71,"qua","O"
71,"generate","B-AT"
71,"a","I-AT"
71,"todo","I-AT"
71,"containing","O"
71,"ignore","B-CNT"
71,"engineer","I-CNT"
71,"mine","I-CNT"
72,"under","O"
72,"finished","O"
72,"frolic","O"
72,"busily","O"
72,"inborn","O"
72,"knottily","O"
72,"supposing","O"
72,"complete","B-CT"
72,"a","I-CT"
72,"todo","I-CT"
72,"consequently","B-CNT"
72,"eek","I-CNT"
72,"indeed","I-CNT"
72,"after that","O"
72,"deracinate","O"
72,"because","O"
72,"physical","O"
72,"nor","O"
72,"inasmuch","O"
72,"depressurize","O"
72,"create","B-AT"
72,"a","I-AT"
72,"todo","I-AT"
72,"where","O"
72,"'","O"
72,"syndicate","B-CNT"
72,"belay","I-CNT"
72,"as","I-CNT"
72,"cocktail","I-CNT"
72,"flashy","I-CNT"
72,"'","O"
73,"voluntarily","O"
73,"pish","O"
73,"bah","O"
73,"semicolon","O"
73,"add","B-AT"
73,"todo","I-AT"
73,"where","O"
73,"solidly","B-CNT"
73,"till","I-CNT"
73,"provided","I-CNT"
73,"after that","O"
73,"ouch","O"
73,"meh","O"
73,"woot","O"
73,"peppery","O"
73,"whoever","O"
73,"aboard","O"
73,"ah","O"
73,"woof","O"
73,"meh","O"
73,"yet","O"
73,"destroy","B-RT"
73,"todo","I-RT"
73,"where","O"
73,"dear","B-CNT"
73,"convulse","I-CNT"
73,"fillet","I-CNT"
73,"own","I-CNT"
73,"reload","I-CNT"
73,"failing","I-CNT"
73,"ew","I-CNT"
73,"who","I-CNT"
73,"then","O"
73,"skyjack","O"
73,"aluminium","O"
73,"which","O"
73,"orderly","O"
73,"if","O"
73,"with","O"
73,"student","O"
73,"manservant","O"
73,"down","O"
73,"mark","B-CT"
73,"a","I-CT"
73,"todo","I-CT"
73,"named","O"
73,"deliberately","B-CNT"
73,"boycott","I-CNT"
73,"if","I-CNT"
73,"quietly","I-CNT"
73,"quickly","I-CNT"
73,"peel","I-CNT"
73,"now","I-CNT"
74,"throughout","O"
74,"drat","O"
74,"bah","O"
74,"diction","O"
74,"concerning","O"
74,"around","O"
74,"delete","B-RT"
74,"todo","I-RT"
74,"containing","O"
74,"that","B-CNT"
74,"then","O"
74,"phooey","O"
74,"emotional","O"
74,"clout","O"
74,"gee","O"
74,"discrete","O"
74,"hoick","O"
74,"whoever","O"
74,"aha","O"
74,"ugh","O"
74,"slum","O"
74,"destroy","B-RT"
74,"todo","I-RT"
74,"where","O"
74,"'","O"
74,"sledge","B-CNT"
74,"stylish","I-CNT"
